#Tweet_ID	Tweet_text	Topic	Sentiment_label	Sentiment_label_confidence	Speech_act_label	Speech_act_label_confidence
926759234812887040	ولي العهد محمد رمز من رموز الوطن والشعب السعودي عضو في هذا الوطن وسيف قاتل لكل إنسان قليل التربية الإسلامية والأخلاقية إحذروا الحليم إذ غضب	Event	Positive	0.6	Expression	1
929671390269197952	نهاااااااااية المباراة 🇮🇪 كوت ديفوار 0⃣ - 2⃣ المغرب 🇲🇦 المغرب إلى كأس العالم للمرة الخامسة في تاريخه بعد غياب 18 عامًا ⚽🏆 مبرووووك للشعب المغربي.. كل التوفيق في روسيا 2018 👏🎉🎉🎉 #تصفيات_كأس_العالم https://t.co/EVBm1rOXa	Event	Positive	1	Expression	1
928908379896019968	الخضر في مواجهة نيجيريا اليوم لحساب الجولة السادسة والأخيرة من تصفيات كأس العالم | #الجزائر	Event	Neutral	1	Assertion	1
929002741720117249	#منتدى_شباب_العالم #WeNeedToTalk #World_Youth_Forum #WYF2017 الرئيس السيسي يكرم عددا من الشباب المشاركين في المنتدى https://t.co/igyFN6SF	Event	Positive	0.65	Assertion	0.66
932057889954516992	صلاح يا صلاح روعه ياا #ابو_صلاح #محمد_صلاح معاك دايما بيقى أحلى صباح https://t.co/qVJXeUnKEt	Entity	Positive	1	Expression	0.69
929233531187945472	نجوم مصرية – القنوات الناقلة لمباراة مصر وغانا غداً الأحد في تصفيات كاس العالم 2018 بروسيا المجموعة الخامسة &gt;&gt;&gt; ال… https://t.co/GJA6FXdxM	Event	Neutral	1	Assertion	1
928711970378928131	" #السيسي يعلن رسميًا عقد ""#منتدى_شباب_العالم"" سنويًا -فيديو https://t.co/Z2GiEm74EA #مصراوي #اخبار #الجلسه_الختاميه https://t.co/VWlVP6brpX"	Event	Neutral	1	Assertion	0.66
932027058041040897	أظن لا إصلاح مستتب اوثورة ناجعة وناححةفي مجتمعاتنا العربية بدون إصلاح وثورة في ممارسات الشأن الديني و طقوسه ولربما ثورة يناير ولاالتونسية ولا الآخرين نسفت و أزلفت لأنه تم استعمال الدين و فلسفاته و مفاهيمه بشكلها الأصولي كما لو الربيع العربي اندلع في مجتمع قريش والخلفاء الراشدين😩	Long_Standing	Negative	1	Expression	1
928695108777795585	#السيسى يكرم مجموعة من الشباب المتميزين فى ختام #منتدى_شباب_العالم بـ #شرم_الشيخ https://t.co/AzyIqpTVWO	Event	Neutral	1	Assertion	1
929454955836125056	بي_بي_سي_ترندينغ | #صابر_الرباعي يؤازر منتخب #تونس قبل مباراة #ليبيا في تصفيات #كأس_العالم https://t.co/iCo2fqyvkI https://t.co/YMtZoWUgj	Event	Neutral	0.66	Assertion	1
929868192800963968	ملخص لمسات وهدف الأباتشي شيكابالا في لقاء مصر وغانا في تصفيات كأس العالم:	Event	Neutral	0.67	Assertion	1
929036681914846976	#تصفيات_كأس_العالم لقاءات نارية عن القارة الافريقية،، خاصة لقاء ساحل العاج والمغرب وتونس وليبيا وجنوب افريقيا والسنغال	Event	Neutral	1	Assertion	1
930918066824798208	حصار #قطر و قطع صله الأرحام ومنع حجاج قطر من أداء فريضه الحج تشوفه صح ولا خطأ ؟؟ https://t.co/sx4QmC8xkS	Entity	Negative	0.68	Question	1
928204462379950080	ولا انا قولت ان الشعب محرك لكنه ظهر لو ثوره ليها ظهير شعبى هتكمل زى ما حصل مع يناير لكن ثوره منفصله عن الناس لا وكمان الشعب شايفهم خونه ومتامرين هيبقى هو اول سلاح يستخدم ضد اهل الثوره ... ولا انا كمان بجادلك انا بفهمك قناعتى	Long_Standing	Negative	1	Expression	1
930995105263243008	أجمل اللحظات اللتي تم تسجيلها في تصفيات كاس العالم 2018 فديو جميل جداً https://t.co/wdhGbIEHUj	Event	Neutral	0.66	Assertion	0.66
927653800160219141	#منتدى_شباب_العالمالشباب فى السجون يموت من التعذيب حسبنا الله ونعم الوكيل	Event	Negative	1	Expression	1
931994638369611008	يجب أن تكون القيادة للأمة الإسلامية والعربية في السعودية لأن لديها الكثير من مقومات القيادة وأبرزها وأعظمها وجود الحرمين الشريفين على ارضها، فهي مسئولة عن أعظم ما لدى الأمة لحمايته سواءا كانت غنية بالمال أو فقيرة. الواجب على جميع المسلمين الدفع في هذا الإتجاه. فقط #محاربة_الفساد	Event	Positive	0.7	Recommendation	1
928696664839376898	أحد الفتيات الحاضرات ف منتدى شباب العالم من المكسيك تقول . لقد وقعت ف حب مصر .. أيها الخرفان والنشطاء والنكسجيه والينايرجيه والكلجيه مووووووتوا بغيظكم 😜😜😜😜	Event	Negative	0.34	Expression	1
930683740229177345	جهود معاليك كبيره في محاربة الفساد والنهضة في الرياضة السعودية	Event	Positive	1	Expression	1
929658027699064832	بالفيديو ملخص ابرز هجمات المنتخب الليبي امام تونس ضمن تصفيات كاس العالم روسيا 2018 https://t.co/cXnQ97PKnU	Event	Neutral	1	Assertion	1
929271554608943104	تم الإجابة عليه : جدول تصفيات كاس العالم 2018 افريقيا https://t.co/B9xlC6lh1e	Event	Neutral	1	Assertion	1
927629704324100097	بس بس !!!؟؟؟ ده لو خبر عن تامر حسني وله محمد صلاح يجيب أكثر من كده	Entity	Negative	0.67	Expression	1
927713550147182593	" رسالة من المعتقل ""إبراهيم شلقامي"" المحكوم عليه بالإعدام فى قضية_النائب_العام#منتدي_شباب_العالم#وطن_سجين https://t.co/g56Wd6PjOm"	Event	Negative	0.67	Expression	0.67
931079067553714048	لا تنسى بيع تيران وصنافير الى السعودية لتسليمها الى اسرائيل - فهل هو وطني اكثر من شيرين	Long_Standing	Negative	1	Question	0.35
931522846765043712	#الشيخ الروحاني المغربي #جدة #الخليج_أزمة_غير_مسبوقة #زايد_الخليفة #تميم_فخر_الشعب #جلب_الحبيب #الكويت https://t.co/Mspb8WZfap	Entity	Neutral	0.66	Assertion	1
930921849390845056	ويجي واحد اهبل زي احمد موسي يقولك ثوره يناير هي اللي مسئوله عن ضياع النيل #سد_النهضة https://t.co/kNzMnMTFcg	Long_Standing	Negative	1	Expression	1
929402696033070976	اونلاين !!! #تصفيات_كأَس_الِعالم في مباراة #سٌاحل_العْاج_المغرب يلا كورة لايف@@ تابع البث هنا : https://t.co/m8gMYTqbBp https://t.co/zA0lCN0yZa	Event	Neutral	1	Assertion	1
930174264002732032	#التحرير| #لاعب_العام في #إفريقيا| بعد إعلان قائمة «BBC».. «#محمد_صلاح» الأوفر حظاhttps://t.co/QjxcSggl6e https://t.co/T2jnKWWNGO	Entity	Neutral	0.67	Assertion	1
932035064124328960	ايطاليا في السان سيرو لعبت 42 مباراة 🇮🇹 31 فوز 11 تعادل بدون أي خسارة سواء رسمياً أو ودياً ! آخر تأهل من الملحق كان في نفس الملعب 1998 * ايطاليا المنتخب الوحيد عبر التاريخ الذي لم يخسر على أرضه في كأس العالم سواء تصفيات أو نهائيات . #تفاؤل #الإياب_الإنتحاري https://t.co/ezuPNrfK3S	Event	Neutral	0.67	Assertion	0.67
929258101827559425	الامارات اقنعت مصر بتخلي عن تيران وصنافير لصالح السعودية وفي المقابل السعودية عطة الامارات الضوء الاخضر في قيادة المنطقة ( مؤقتاً)	Long_Standing	Negative	0.66	Expression	1
929717868056456960	تشكيل منتخب #مصر لمباراة #غانا فى المرحلة الاخيرة من تصفيات #كاس_العالم مونديال روسيا #روسيا2018 التشكيل ما شاء... https://t.co/9rQrPg4mEM	Event	Mixed	0.35	Expression	0.67
928659092012445697	قطر الرأي والرأي الاخر ! قطر الربيع العربي ! وبالأخير أميرها يعين أعضاء مجلس الشورى (الصوري الذي لا يهش ولا ينش)!	Long_Standing	Negative	0.72	Expression	1
930552588407312000	تباين في مواقف المعارضة المصرية تجاه الانتخابات الرئاسية القادمة #مصر #السيسي https://t.co/ZQ7iFOXtUU	Event	Neutral	1	Assertion	1
929429403741966337	الف مبروووووك #منتخب_المغرب #المغرب #Morocco #تصفيات_كأس_العالم	Event	Positive	0.69	Expression	0.69
931913837267255296	#محمد_صلاح انتا فخر لينا و الله	Entity	Positive	1	Expression	1
929060295158456320	اين المهفوف العم عبدالله الجعيدي من هذا الخبر ، انا اخاف عليه لا تحصل له سكته قلبيه (الا تكفيك هذه اللقاآت بالامس صاحب السمو ولي العهد السعودي يلتقي بالرأيس الشرعي لليمن، واليوم يلتقي بقيادات حزب الإصلاح) الله يعينك بس على كذبك وحقدك ياعم الجعيدي 😎	Event	Negative	1	Expression	0.67
927641432617357314	النجم محمد هنيدي يشارك في منتدى شباب العالم#WeNeedToTalk#WYF2017#WorldYouthForum#منتدي_شباب_العالم https://t.co/1PZ9RsNba	Event	Neutral	1	Assertion	1
930172636059066369	نهاية الشوط الاول إيطاليا (0) - (0) السويد (0)-(1) تصفيات كأس العالم	Event	Neutral	1	Assertion	1
930481280776536064	الناس اللي وطنيتهم ظهرت فى كلام تافه من #شيرين وقبل كده خونت اللى قال #تيران_وصنافير_مصرية الناس دى عايزة الحرق والله	Long_Standing	Negative	1	Expression	1
929808160893864960	"-محاربة الفساد في السعودية اسباب سياسة.. في تركيا تصير انجازات الخليفة العادل اردوغان -زلزال بالسعودية غضب من الله زلزال في العراق تمحيص للمومنين -تسليح الجيش السعودي جزية تسليح قطر قوة وعزة للمسلمين ""تناقض محور الممانعة ومعارضينا"""	Event	Mixed	0.65	Expression	1
926840800780185600	الناس نزلت في ثورة يناير لما النت اتقطع يا اميمه	Long_Standing	Negative	1	Expression	1
930394445073276928	" أنا من مصابين ثـوره يناير	Long_Standing	Negative	1	Expression	1
930545021518073856	تصفيات كاس العالم افريقيا | بوريكنا فاسو 3 × 0 الرأس الأخضر | هدف الثالث بوركينا فاسو HD https://t.co/D1JTFqIp	Event	Neutral	1	Assertion	1
929903189159301120	دعاء عند الخوف والابتلاء#كلمه_وقولها#ولي_ولي_العهد_انصر_حميدان#تيران_وصنافير_مصريه#لقاء_محمد_بن_سلمان#حياتك81#صباح_الخير #صباحيات https://t.co/AUP1QzgRDE	Long_Standing	Mixed	0.36	Expression	0.69
931676030988845056	في الحقيقة تحليلك القيم واعترافك ان السعودية سلحت المعارضة السورية كاف ليشهد عليكم يوم القيامة ان كل بريء قتلته المعارضة السورية عمدا او عن غير عمد فستسألون عنه يوم القيامة فجهزوا اجوبتكم لرب العزة يوم تبيض وجوه و تسود وجوه. و كيف تقول انكم ضد الربيع العربي وسلحتم المعارضة	Long_Standing	Negative	1	Expression	0.67
929307682443545984	كامل دعائنا بالتوفيق لمنتخبنا في تصفيات كأس العالم روسيا 2018 #المغرب #أسود_الأطلس 🇲🇦✌🏻🌹❤️ #منتخب_المغرب #كأس_العالم #روسيا2018 https://t.co/ZlPwll1PH	Event	Positive	1	Expression	1
930190745184676992	#تصفيات_كأس_العالم #ايطاليا_السويد #ايطاليا 0×0 #السويد مجموع المباراتين 0×1 نهاية المباراة رسمياً : منتخب السويد يتأهل كأس العالم في روسيا 2018 https://t.co/dSr9DuuhPz	Event	Neutral	1	Assertion	1
928824477588189056	✨ 🎊تصفيات كأس العالم!🎊 ✨!! العراق VS  الامارات!✨ بتوقيت السعودية 17:00⚽️  لمن تتوقع الفوز في هذه... https://t.co/EPUMkEFcho https://t.co/n8CCdnZuHp	Event	Neutral	1	Assertion	1
929275916764762112	الربيع العربي وديموقراطية وحرية تعبير😳انت ضد الانظمة وخائن لهاوحبسك وتعذيبك جهاد واجبتساهم فيه جميع الامه عليكشرهتك كبيرة بو سعد 😂	Long_Standing	Negative	1	Expression	1
926915877362159616	محمد صلاح الجوله دي جايبلي قد اللي جبتهم الجوله اللي فاتت كلها 😂😂😂😂😂	Entity	Positive	0.68	Expression	0.69
928637787498340352	فخوره بشباب مصر الحقيقي واتمنى ولادي يكونوا زيهم #منتدي_شباب_العالم_٢٠١٧ #World_Youth_Forum	Event	Positive	1	Expression	1
930976367813984256	والدليل علي ان الناس مش قرفانة منكم علشان ناجحين ان اظن ان مفيش انجح من محمد صلاح وتريكة وعمر ما حد فيهم خد نص الهجوم اللي بتاخدوه	Entity	Mixed	0.65	Expression	1
930076413088103936	هل سيتأهل #المنتخب_الإيطالي اليوم إلى تصفيات #كأس_العالم في #روسيا	Event	Neutral	1	Question	0.65
931173359404158977	#لقد نجحنا فى ان نجعلك تكره ثورة 25 يناير .... (( اتقوا يوما تترحمون فيه على ثورة 25 يناير ))	Long_Standing	Negative	1	Expression	1
929491992119335936	كنت اتمني ان رينارد يكون مدرب منتخب مصر ..مدرب كبير جدا ونجح مع كل المنتخابات اللي دربها حتي المغرب اللي كانت متراجعه جدا قبلة ومش عارفة تصعد كأس الأمم الإفريقية لفترة طويلة النهاردة في كأس العالم واصبحت من اقوي المنتخابات الافريقية ،ولم تستقبل اي هدف في تصفيات المونديال https://t.co/sFlQNduE8u	Event	Positive	1	Request	0.67
927635832625942529	بعد ان دمروا تونس وزرعوا الاٍرهاب في الربيع العربي جاء الرد القاصف من تونس لقطر #قطع_العلاقات_مع_قطر #قطر_خذلتنا https://t.co/rcRXSlPzKY	Long_Standing	Negative	0.66	Expression	0.66
932176200197398528	من أن جمل مافي مقاطعة قطر هذا الظهور المخزي لعصابة الجزيرة .. كم من الوقت كان سيمضي لفضحكم.. عشرين سنة من الزيف وخداع الشعوب انتهى في اشهر	Entity	Negative	1	Expression	1
927865833858138112	د/ #هالة_السعيد وزيرة :القيادة مهارة شخصية ، فنية، وإداريه وأيضاً القدرة على الحوار المنطقي والموضوعي.#منتدى_شباب_العالم	Event	Neutral	0.69	Assertion	1
929070075222675456	" J aime une vidéo  : ""الفرحه على مستوى العالم بهدف محمد صلاح والتاهل الى ماس"	Entity	Positive	0.66	Expression	0.66
931283671457389952	انت إنسان بلا قيمه لم تشارك فى ثوره يناير علشان كنت فى دبى وجاى تدور على دور إيه هى مؤهلاتك علشان يكون لك دور ريادى أيها الرويبضة ؟	Long_Standing	Negative	1	Expression	1
928707523191832576	شيئ جميل أفرزته أزمة #قطر وهي الأغاني الوطنية التي تطورت وألهبت المشاعر وقربت الجميع على هذه الأرض العزيزة https://t.co/3kuRNERcNF	Entity	Positive	1	Expression	1
929316475151798272	جمال عبد الناصر-محمد انور السادات-الشعراوي-حسنى مبارك- طنطاوي-احمد موسى-مرتضى منصور-لميس الحديدي-شريف عامر-يوسف الحسينى https://t.co/l9llLJRbBg	Entity	Negative	0.35	Expression	0.68
929375299564862976	# # تصفيات كأس العالم 2018 قارة افريقيا مساء اليوم : ⁧#المغرب_ساحل_العاج⁩ https://t.co/S6udyWlw0M	Event	Neutral	1	Assertion	1
929103109703512065	ماذا تنتظر من نواب وافقوا علي بيع تيران وصنافير لرغبة الرئيس في ذلك غير هذا التعريف الذي فاق الخيال	Long_Standing	Negative	1	Expression	0.68
930048632316932097	إذا كنا حقا جميعا صادقين في نصيحة ولي العهد السعودي فعلينا أن لا نركن له في النشاطات التي تهدد السلم العايلي ونشر العلمانية وصحبة الأشرار.	Event	Negative	0.66	Expression	0.68
930190115707736064	خروج ايطاليا من تصفيات كأس العالم 2018 شئ محزن للغاية😣 - يشعر بـالأسف	Event	Negative	1	Expression	1
927151822552338432	" #الملك_يحارب_الفساد باختصار مافعلته السعودية بالساعات الماضية""والذى ستفعله بالساعات القادمة""هو الربيع العربى الحقيقى الذى يتمناه كل عربي."	Long_Standing	Positive	1	Expression	0.67
929825052782153733	لا هو بالكلام ذا يقصد انه كان يعتقد ان الشخص ذا عادي وانه ماكان يعرف انه لاعب مشهور وعالمي وهذا يثبت تواضع محمد صلاح وطيب اخلاقه 😅	Entity	Positive	1	Expression	1
929422698396217344	ولي العهد السعودي خلط الأوراق كلها.. موقع The Atlanitic يشرح كيف..#السعودية التفاصيل:https://t.co/J1xX7SMQBs https://t.co/3w2I3BCLZ	Event	Neutral	1	Assertion	1
927601071861653504	" محمد الشرنوبى يبدأ بغناء ""أرض السلام"" #منتدى_شباب_العالم بكل اللغات#WorldYouthForum https://t.co/GxdKvH5qR9"	Event	Neutral	0.65	Assertion	1
930401911685156864	" الأباتشي "" شيكابالا "" أفضل لاعب في الجولة الأخيرة من تصفيات كأس العالم ، حسب تصويت الحساب الرسمي لشبكة قنوات beIN SPORTS عبر تويتر . 🔝⚽💪"	Event	Positive	0.67	Assertion	1
928722208007921664	مجلة أمريكية: ولي العهد السعودي يعتبر سبب استمرار عدم الاستقرار في المنطقة خاصة في ظل علاقته مع ولي عهد #أبوظبيhttps://t.co/PJGm7C5UzX	Event	Neutral	0.67	Assertion	1
929929115423198976	بعد محاولة فاشلة لاغتيال المشير خليفة حفتر.. قوات حفتر تستولى على الداخلية فى بنغازى وحفتر يصرح: مجلس الوفاق مع الاخوان خططا للتخلص منى مدعومين بقطر وتركيا	Event	Neutral	0.67	Assertion	1
931911513765498880	ربنا يحفظك يارب يا ابو مكة يا غالي👋👋 #محمد_صلاح	Entity	Positive	1	Expression	1
928265401892507648	ماذا قال الجنرال عمر سليمان عن ثورة يناير https://t.co/VCLAtjs2Xa	Long_Standing	Neutral	1	Question	0.65
931204085667319040	بيرو آخر المتأهلين إلى كأس العالم 2018 بيرو 🇵🇪 2-0 🇳🇿نيوزيلندا #تصفيات_كاس_العالم #مونديال_روسيا_2018 حجز منتخب... https://t.co/3baD204E1d	Event	Neutral	1	Assertion	1
927281362683379712	هذه الصحراء هي عقاب من السماء حتى يأتيها الربيع العربي	Long_Standing	Negative	1	Expression	1
927868932765224960	" تواصل فاعليات جلسة ""نماذج شبابية ملهمة "" بمنتدي شباب العالم ب#شرم_الشيخ#منتدى_شباب_العالم#weneedtotalk https://t.co/0SH8MLRliI"	Event	Neutral	1	Assertion	1
927172513846714368	مافعلته بلدي السعودية بالساعات الماضية والذى ستفعله بالساعات القادمة هو الربيع العربى الحقيقى الذى يتمناه كل عربى #الملك_يحارب_الفساد	Long_Standing	Positive	0.67	Expression	1
929732973947218944	حضور المشير خليفة #حفتر أفتتاح معرض دبي للطيران 2017 #ليبيا 🇱🇾 https://t.co/LjKWK61c1T	Event	Neutral	1	Assertion	1
928664072438075393	#بالسيسى_مصر_بتعلى اول منتدى شباب عالمى بمصر يجمع شباب العالم من اجل الانسانية والتنمية https://t.co/eiXSYLBR7L	Event	Positive	1	Expression	0.67
929819205708414978	افضل لاعب عربي؟ فهد المولد رتويت محمد صلاح اعجاب	Entity	Positive	1	Expression	0.64
931925381405446144	#مصر ولاده #محمد_صلاح متصدر الهدافين	Entity	Positive	1	Assertion	0.65
929409463907430401	ما أسخف القيادة المركزية #الأمريكية ومعها #ابوظبي و #الرياض فهم يكررون المكرر بخصوص دعم إيران لمليشيا #الحوثي ويظنون أنهم يأتون جديدا عندما يقولون ان طهران زودت الحوثيين بصواريخ بالستية.الحوثيون لاينكرون دعم سيدهم المعمم أصلا!	Event	Negative	1	Expression	1
928180852663701504	عندك اثبات تعال واجهني. او بسآل سؤال. وش هي انجازاتكم خلال حصار قطر عطني انجاز سويتوه	Entity	Negative	0.69	Expression	0.69
930945213497073664	نوار قسومة لـ”⁧#البحرين_اليوم⁩”: طرفا أزمة الخليج ينفذان أوامر الدول الراعية ⁧#قطر⁩ ⁧#السعودية⁩... https://t.co/aaYCI3e2Qs	Entity	Neutral	1	Assertion	1
931922693670211584	بالفيديو: محمد صلاح يحرز الهدف الثاني له ولليفربول في مرمى ساوثهامبتون https://t.co/mV1a4YOXKl	Entity	Neutral	1	Assertion	1
931187699939201024	اليمنين افشلو المخطاط الشيطاني الذي كان يخططوله في باب المندب ويربط افريقيا بآسيا والغرب.ولان انتقل الي تيران ﻭﺻﻨﺎﻓﻴﺮ	Long_Standing	Negative	0.66	Expression	1
927121429207945216	" &lt;img src="" /&gt; أكد الرئيس عبد الفتاح السيسي، أن انتخاب رئيس الجمهورية يتم فقط وفق إرادة الشعب المصري. جاء ذلك فى... https://t.co/i8MxV0CggG"	Entity	Neutral	0.67	Assertion	1
927656269808373760	#داخلين_علي_2018_ولسه ثورة 25 يناير اتسرقت	Long_Standing	Negative	1	Expression	1
927677690005606401	#منتدي_شباب_العالم و انت بتتابع هذا العمل الرائع المبهر ترحم علي ارواح شهداء مصر الابرار الذين ضحوا بارواحهم لتكون مصر آمنة مستقبلة لضيوفها	Event	Negative	0.68	Expression	1
927621884677623808	#منتدي_شباب_العالم #العالم_بيتكلم_مصرى فخور جدا بما يحدث و ما تحققه #مصر . https://t.co/BkSHfQbG7y	Event	Positive	1	Expression	1
932225145560854528	- هداف البريميرليج محمد صلاح برصيد 9 أهداف . https://t.co/k8Q9nGtzii	Entity	Positive	0.65	Assertion	1
928297199108272128	الرئيس هادي يلتقي ولي العهد السعودي الامير محمد بن سلمان.	Event	Neutral	1	Assertion	1
928909066340130048	الكاف تختار أفضل تشكيلة في تصفيات #كأس_العالم الحالية https://t.co/BgnrGDq4Qz	Event	Neutral	1	Assertion	1
929829440695058432	" #بطولات - أحمد مرتضى منصور يكشف حقيقة استبعاد ""سليمان"" بسبب فحص المخدرات https://t.co/2MTjCuz7pQ"	Entity	Neutral	0.69	Assertion	1
927064251570753536	#محمد_صلاحهدفين اليوم فى مرمى وستهام ١/٤حفظكم ربى صلاح https://t.co/KKUyI4KFmp	Entity	Positive	1	Assertion	0.35
929281064501116032	ملخص مباراة الجزائر ونيجيريا 1-1 تعليق حفيظ دراجي تصفيات كاس العالم	Event	Neutral	1	Assertion	1
927428480089825280	محمد صلاح سجل 12 هدف في مختلف المسابقات هذا الموسم، فقط هاري كين (13) سجل أكثر منه في الدرجات الإنجليزية الأربعة. https://t.co/7pcsq8N0Mp	Entity	Neutral	0.69	Assertion	0.69
931995487116328960	كلوب يبدأ بالرباعي فيليب كوتينهو، ساديو ماني، محمد صلاح و روبيرتو فيرمينو للمرة الأولى في البريميرليغ هذا الموسم. https://t.co/qBIRkddUXz	Entity	Neutral	1	Assertion	1
928299883244683264	في صفحة علي فيسبوك بتدعى انها تخص محمد صلاح عاوزين تأكيد او نفي الكلام دة وواخدين نفس الصورة . ودى صورة الصفحة https://t.co/zk1taVIUMi	Entity	Neutral	1	Question	0.65
928747970803195909	#أسامة_كمال:فى ختام منتدى شباب العالم الرئيس السيسي، قال المصريين بيخوضوا حرب كبيرة بالنيابة عن البشرية، قال كل الشباب المشارك أسعدنا وأسعد كل المصريين والمؤتمر والمنتدى واللقاءات اللي حصلت هي حالة بنقدمها لمصر والعالم، ونقول له أحنا نقدر ان نتحاور مع أنفسنا ونتناقش	Event	Neutral	0.68	Assertion	0.68
926941452600598528	مستنى ايه من نادى اسمه الزمالك لا وكمان بيراسه مرتضى منصور 😂😂 https://t.co/keeW0gKiyT	Entity	Negative	1	Expression	0.68
929364050005421952	#بوابة_الوفد|| موعد مباراة #مصر_وغانا في تصفيات كأس العالم والقنوت الناقلة https://t.co/WDHWvokrql https://t.co/BG7t8LZqhr	Event	Neutral	1	Assertion	1
928686593816387584	#سبق | ناصر حسان يشكر الرئيس #السيسي ويؤكد أنه سيكون سفير مصر بالخارج #منتدي_شباب_العالم #حفل_الختام #weneedtotalk https://t.co/JJsTJiXEJi	Event	Neutral	0.66	Assertion	1
928231207942332416	سعادة وزير الخارجية : دول الحصار في أزمة مع الدبلوماسية الدولية ومع أنفسهم #قطر_قروب	Entity	Neutral	0.69	Assertion	1
927892932195217409	هو ولي العهد السعودي أعزه الله ورعاه وهو الذي لو ارادك ممسحة لحذاءه لكان له ما أراد	Event	Positive	1	Expression	1
930733081048305664	دييغو مارادونا: محمد صلاح حقق نجاح كبير مع روما وكذلك مع ليفربول. هل تتفق مع الأرجنتيني؟ https://t.co/15JbcIoAwx	Entity	Positive	0.64	Question	0.68
930078318396833792	متى ينتقل الربيع العربي الأحمر إلى الداخل الاسرائيلي الملئ بالتناقضات ، الإسرائيليون أتوا من مئتي دولة،مختلفة اللغات والعادات والمشارب والألوان ،أشعلوا الفتنة بينهم كما أشعلوها بيننا،الامريكي والإسرائيلي كلفا الشركة الأمنية الأمريكية بلاكووتر باثارة القلاقل والحروب وجلب المقاتلين	Long_Standing	Negative	1	Question	0.67
928303678934667265	الرئيس المشير هادي يلتقي ولي العهد السعودي الامير محمد بن سلمان. https://t.co/OiNGa90a2B	Event	Neutral	1	Assertion	1
927314987420438528	عقليه اداريه اقتصاديه شابه يتمتع بها ولي العهد السعودي وعلي درايه تامه بالتحديات الأمنيه والاقتصاديه ياريت عندنا في مصر مثل محمد بن سلمان https://t.co/2jiLlqOBEx	Event	Positive	0.66	Expression	0.66
926933450384396289	شاهد.. ولي العهد السعودي: لن ينجو أي فاسد سواء أمير أم وزيرhttps://t.co/ob44gcIsOs#الملك_يحارب_الفسادََ#اوامر_ملكيهً	Event	Neutral	0.7	Assertion	0.7
928226896361467905	يحتاج التاريخ من يدافع عنه؛ الربيع العربي، الفصل الأجمل، وما قبله من استبداد بائد وما بعده من استبداد عائد زاده جمالاً، الأجيال القادمة ستجد ما تفتخر به، بقدر ما ستشعر بالخجل من فعل المستبدين. ياسر ابو هلالة	Long_Standing	Positive	1	Expression	1
927583555307364359	جاتلو الاوامر مثال ذلك يوم مظاهرات تيران وصنافير ومين هيقبل اوراقه اصلا دا شغل روشنا بكره يطلع مرتضي مكسور	Long_Standing	Negative	0.68	Expression	1
928317255347310592	شاهد | الرئيس عبد الفتاح #السيسى : بنات أسرتي كانوا زمان بيقولوا ياريت بابانا يبقي عمو عبدالفتاح https://t.co/q6OaNziCLT	Entity	Positive	0.66	Assertion	0.67
930457621806697984	أخبار الرياضة :مرتضى منصور يلتقى بأسر الشهداء ويهديهم عضويات نادى الزمالك “فيديو” https://t.co/oF1vhscldM	Entity	Neutral	0.76	Assertion	1
930853649055666048	#بشرب_من_نيلها_ومش_هسمع_شيرين انتو بلد تافهه لان العالم كلوا عارف مصر بتعانى قد اى من غاز وميه واسعار وبدل ما تتكلموا ف كدا بتتكلموا ان شرين قالت ان ف بلهارسيا ف النيل طب ما دى حقيقه ع فكرا منعتها من الغنى بس مش هتقدر تقفل بوقها هسمع شرين اصلها باختصار مبعتش تيران وصنافير 💔✋	Long_Standing	Negative	0.65	Expression	1
927146466208047105	٢٥ يناير .... انقلاب تحول الي ثورة.	Long_Standing	Positive	0.34	Expression	1
927630381578416134	#المواجهة| #منتدى_شباب_العالم تطور ونقلة نوعية لمؤتمرات الشباب السابقة#eXtranews https://t.co/tz0Y4oHqUJ	Event	Neutral	0.65	Assertion	0.65
931610821800718338	BBC Sport - BBC African Footballer of the Year 2017: The five contenders https://t.co/oYZzeV3zAw محمد_صلاح#	Entity	Positive	0.66	Expression	0.66
930569153634865024	كلى يقين ان 25 يناير ستطرح يوما ثمارا من ذهب تدهش العالم كما ادهشته اول مرة #لساها_ثورة_يناير	Long_Standing	Positive	1	Expression	1
928597766162583552	النتائج هي ثمرة العمل اذا ساهمنا بعمل يؤدي الى التفرقة فالنتائج ستكون كارثيةلا نستطيع معاداة اكبر حكومة عربية في الوقت الذي يستهدفها كل اعداء الامة.الحكم على الدول التي وقفت مع او ضد الربيع العربي اتركه ليوم الانتصار حين تتضح الصورة الامة مستهدفة والسعودية وحدها في المواجهة	Long_Standing	Mixed	0.66	Expression	1
931498145661452288	كاتب صحفى يفجر مفاجأة حول استقالة مرتضى منصور من القضاء و كواليس الأزمة مع عادل امام https://t.co/s3qvcUZja2 #الزمالك #زمالك	Entity	Neutral	0.68	Assertion	0.68
928726546281652225	موقف مصر غريبافسره انه تم الضغط عليها من اسرائيل وامريكا للتنازل عن جزيرتي تيران وصنافير لاجبار السعودية ع التعامل المباشر مع اسرائيل وبالتالي التطبيع مستقبلا والمقابل لمصر هو محاصرة قطر (ومن خلالها الجزيرة و الاخوان وهما اهم مشاكل مصر )لذلك لا ارى تحالفها ستراتجي مع الخليج	Long_Standing	Mixed	0.65	Expression	0.66
